timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1611696981690,363,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,362,0,72
1611696981568,562,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,23
1611696981568,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,176,0,23
1611696981745,385,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,384,0,66
1611696981690,573,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,19
1611696981690,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,176,0,19
1611696981866,397,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,397,0,78
1611696981508,1042,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,19
1611696981508,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,180,0,19
1611696981689,861,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,860,0,79
1611696982010,607,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,19
1611696982010,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,177,0,19
1611696982187,430,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,429,0,71
1611696979954,2669,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,20
1611696979954,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,178,0,20
1611696980133,2490,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,2489,0,63
1611696982053,656,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,20
1611696982053,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,176,0,20
1611696982229,480,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,479,0,81
1611696981552,1245,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,16
1611696981552,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,178,0,16
1611696981730,1067,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,1066,0,69
1611696982264,579,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,20
1611696982264,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,175,0,20
1611696982439,404,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,403,0,73
1611696980914,2260,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,21
1611696980914,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,178,0,21
1611696981093,2081,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,2080,0,79
1611696981716,1507,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,182,0,21
1611696981716,182,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,182,0,21
1611696981898,1325,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,1324,0,67
1611696982619,631,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,17
1611696982619,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,173,0,17
1611696982792,458,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,457,0,95
1611696982623,633,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,17
1611696982623,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,173,0,17
1611696982796,460,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,459,0,94
1611696982710,617,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,19
1611696982710,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,175,0,19
1611696982885,442,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,441,0,63
1611696982798,599,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,198,0,43
1611696982798,198,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,198,0,43
1611696982996,401,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,400,0,73
1611696982843,592,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,17
1611696982843,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,178,0,17
1611696983021,414,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,414,0,69
1611696983224,614,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,17
1611696983224,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,172,0,17
1611696983397,441,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,439,0,73
1611696983251,628,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,19
1611696983251,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,180,0,19
1611696983431,448,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,448,0,69
1611696983257,634,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,16
1611696983257,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,175,0,16
1611696983432,459,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,458,0,68
1611696983176,736,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,18
1611696983176,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,174,0,18
1611696983350,562,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,561,0,65
1611696983397,533,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,18
1611696983397,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,174,0,18
1611696983571,359,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,358,0,79
1611696983327,649,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,19
1611696983327,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,174,0,19
1611696983501,475,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,474,0,73
1611696983880,573,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,20
1611696983880,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,179,0,20
1611696984059,394,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,393,0,62
1611696983892,574,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,21
1611696983892,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,180,0,21
1611696984072,394,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,393,0,64
1611696983931,562,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,22
1611696983931,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,178,0,22
1611696984109,384,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,384,0,74
1611696983913,618,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,19
1611696983913,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,179,0,19
1611696984092,439,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,438,0,76
1611696983840,770,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,21
1611696983840,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,180,0,21
1611696984021,589,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,588,0,71
1611696982131,2486,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,16
1611696982131,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,176,0,16
1611696982308,2309,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,2309,0,71
1611696984466,522,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,18
1611696984466,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,172,0,18
1611696984639,349,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,349,0,76
1611696984453,600,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,20
1611696984453,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,178,0,20
1611696984632,421,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,420,0,59
1611696984531,574,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,194,0,36
1611696984531,194,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,194,0,36
1611696984725,380,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,379,0,72
1611696982551,2629,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,24
1611696982551,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,180,0,24
1611696982732,2448,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,2448,0,63
1611696984618,582,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,21
1611696984618,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,180,0,21
1611696984798,402,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,401,0,64
1611696983436,1825,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,18
1611696983436,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,173,0,18
1611696983609,1652,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,1652,0,67
1611696984611,668,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,19
1611696984611,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,177,0,19
1611696984789,490,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,489,0,67
1611696984494,829,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,20
1611696984494,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,177,0,20
1611696984671,652,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,651,0,71
1611696985106,515,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,16
1611696985106,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,172,0,16
1611696985278,343,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,343,0,67
1611696984990,705,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,19
1611696984990,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,172,0,19
1611696985162,533,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,532,0,70
1611696985200,534,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,19
1611696985200,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,175,0,19
1611696985375,359,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,358,0,69
1611696985054,689,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,183,0,23
1611696985054,183,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,183,0,23
1611696985238,505,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,505,0,65
1611696985182,579,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,179,0,22
1611696985182,179,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,179,0,22
1611696985362,399,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,399,0,74
1611696985279,668,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,182,0,22
1611696985279,182,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,182,0,22
1611696985461,486,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,486,0,72
1611696985262,768,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,18
1611696985262,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,178,0,18
1611696985440,590,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,589,0,72
1611696985622,581,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696985622,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696985797,406,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,406,0,69
1611696985695,711,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,18
1611696985695,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,178,0,18
1611696985873,533,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,532,0,64
1611696985762,710,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,20
1611696985762,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,181,0,20
1611696985944,528,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,528,0,70
1611696985948,576,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,21
1611696985948,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,178,0,21
1611696986126,398,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,398,0,81
1611696985744,788,HTTP Request,200,OK,BlazeDemo Home Page 1-10,text,true,,3447,232,10,10,https://blazedemo.com/,184,0,21
1611696985744,184,HTTP Request-0,302,Found,BlazeDemo Home Page 1-10,text,true,,219,116,10,10,http://blazedemo.com/,184,0,21
1611696985928,604,HTTP Request-1,200,OK,BlazeDemo Home Page 1-10,text,true,,3228,116,10,10,https://blazedemo.com/,604,0,74
1611696985734,809,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,18
1611696985734,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,178,0,18
1611696985912,631,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,630,0,84
1611696983978,2596,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,21
1611696983978,180,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,180,0,21
1611696984158,2416,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,2415,0,70
1611696986032,650,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,18
1611696986032,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,178,0,18
1611696986210,472,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,472,0,73
1611696986204,611,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,21
1611696986204,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,177,0,21
1611696986381,434,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,433,0,68
1611696986406,568,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,19
1611696986406,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,176,0,19
1611696986583,391,HTTP Request-1,200,OK,BlazeDemo Home Page 1-6,text,true,,3228,116,10,10,https://blazedemo.com/,390,0,75
1611696985324,1658,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,172,0,18
1611696985324,172,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,172,0,18
1611696985496,1486,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,1485,0,66
1611696986473,575,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,20
1611696986473,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,175,0,20
1611696986648,400,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,399,0,71
1611696986525,551,HTTP Request,200,OK,BlazeDemo Home Page 1-9,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,18
1611696986525,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-9,text,true,,219,116,10,10,http://blazedemo.com/,176,0,18
1611696986701,375,HTTP Request-1,200,OK,BlazeDemo Home Page 1-9,text,true,,3228,116,10,10,https://blazedemo.com/,374,0,71
1611696986576,581,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,176,0,20
1611696986576,176,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,176,0,20
1611696986752,405,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,404,0,69
1611696986683,584,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,174,0,18
1611696986683,174,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,174,0,18
1611696986858,409,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,409,0,75
1611696986544,765,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,25
1611696986544,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,181,0,25
1611696986725,584,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,583,0,75
1611696986815,630,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,181,0,21
1611696986815,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,181,0,21
1611696986997,448,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,446,0,77
1611696986984,580,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,180,0,21
1611696986984,181,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,180,0,21
1611696987165,399,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,396,0,67
1611696987049,604,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,183,0,24
1611696987049,183,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,183,0,24
1611696987232,421,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,420,0,74
1611696987268,625,HTTP Request,200,OK,BlazeDemo Home Page 1-1,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696987268,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-1,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696987443,450,HTTP Request-1,200,OK,BlazeDemo Home Page 1-1,text,true,,3228,116,10,10,https://blazedemo.com/,449,0,69
1611696987309,629,HTTP Request,200,OK,BlazeDemo Home Page 1-8,text,true,,3447,232,10,10,https://blazedemo.com/,173,0,16
1611696987309,173,HTTP Request-0,302,Found,BlazeDemo Home Page 1-8,text,true,,219,116,10,10,http://blazedemo.com/,173,0,16
1611696987482,456,HTTP Request-1,200,OK,BlazeDemo Home Page 1-8,text,true,,3228,116,10,10,https://blazedemo.com/,456,0,67
1611696987446,551,HTTP Request,200,OK,BlazeDemo Home Page 1-4,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696987446,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-4,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696987622,375,HTTP Request-1,200,OK,BlazeDemo Home Page 1-4,text,true,,3228,116,10,10,https://blazedemo.com/,374,0,89
1611696987158,914,HTTP Request,200,OK,BlazeDemo Home Page 1-5,text,true,,3447,232,10,10,https://blazedemo.com/,175,0,18
1611696987158,175,HTTP Request-0,302,Found,BlazeDemo Home Page 1-5,text,true,,219,116,10,10,http://blazedemo.com/,175,0,18
1611696987333,739,HTTP Request-1,200,OK,BlazeDemo Home Page 1-5,text,true,,3228,116,10,10,https://blazedemo.com/,738,0,72
1611696987565,627,HTTP Request,200,OK,BlazeDemo Home Page 1-7,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,19
1611696987565,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-7,text,true,,219,116,10,10,http://blazedemo.com/,178,0,19
1611696987743,449,HTTP Request-1,200,OK,BlazeDemo Home Page 1-7,text,true,,3228,116,10,10,https://blazedemo.com/,448,0,70
1611696987655,563,HTTP Request,200,OK,BlazeDemo Home Page 1-2,text,true,,3447,232,10,10,https://blazedemo.com/,177,0,21
1611696987655,177,HTTP Request-0,302,Found,BlazeDemo Home Page 1-2,text,true,,219,116,10,10,http://blazedemo.com/,177,0,21
1611696987833,385,HTTP Request-1,200,OK,BlazeDemo Home Page 1-2,text,true,,3228,116,10,10,https://blazedemo.com/,384,0,68
1611696986976,1257,HTTP Request,200,OK,BlazeDemo Home Page 1-6,text,true,,3447,232,10,10,https://blazedemo.com/,178,0,20
1611696986976,178,HTTP Request-0,302,Found,BlazeDemo Home Page 1-6,text,true,,219,116,10,10,http://blazedemo.com/,178,0,20
